keyword	filter_name	filter_value	freq
blush	brand	2658	20
blush	brand	588	47
blush	brand	2335	22
blush	preference	10858	23
blush	brand	207	6
blush	brand	4089	22
blush	formulation	10810	105
blush	color	13915	7
blush	finish	20429	12
blush	category	3745	5
blush	brand	8822	6
blush	preference	16003	23
blush	brand	1757	7
blush	brand	8934	5
blush	brand	669	296
blush	preference	64746	100
blush	brand	6346	196
blush	formulation	10817	74
blush	category	229	11
blush	skin_tone	10888	136
blush	brand	596	1174
blush	finish	10883	44
blush	brand	3117	10
blush	skin_type	10781	91
blush	brand	943	250
blush	brand	834	12
blush	finish	20427	11
blush	brand	2130	468
blush	formulation	10818	183
blush	preference	12175	38
blush	brand	2535	37
blush	brand	519	18
blush	color	15515	94
blush	formulation	10805	5
blush	brand	4149	136
blush	finish	20425	111
blush	brand	6882	318
blush	preference	10838	19
blush	finish	10882	95
blush	color	10789	180
blush	brand	5848	10
blush	preference	10861	18
blush	brand	4343	11
blush	brand	4332	33
blush	brand	7464	317
blush	category	228	3
blush	preference	80224	36
blush	formulation	10813	42
blush	preference	10850	3
blush	finish	10877	50
blush	color	25740	10
blush	concern	10771	5
blush	category	240	3
blush	color	13750	7
blush	brand	3990	218
blush	preference	10843	23
blush	brand	1821	146
blush	brand	201	295
blush	skin_tone	10887	337
blush	category	4036	3
blush	brand	2412	34
blush	brand	5666	5
blush	price	0-499	410
blush	category	267	5
blush	brand	6386	5
blush	finish	10884	10
blush	brand	4775	46
blush	category	3746	3
blush	brand	2203	3
blush	formulation	10821	93
blush	formulation	10811	368
blush	category	1513	5
blush	preference	80225	42
blush	formulation	10808	3
blush	color	16775	3
blush	brand	7392	3
blush	category	235	1397
blush	category	236	53
blush	formulation	10804	345
blush	brand	7219	3
blush	preference	80226	3
blush	preference	10863	60
blush	brand	2079	57
blush	brand	4672	3
blush	brand	10536	122
blush	preference	10855	19
blush	skin_tone	10886	171
blush	brand	5540	387
blush	formulation	10824	102
blush	brand	1880	3
blush	brand	5108	285
blush	brand	10104	60
blush	formulation	10827	584
blush	preference	10845	23
blush	brand	8351	91
blush	formulation	10815	3
blush	skin_type	10780	57
blush	color	25192	3
blush	color	11882	3
blush	brand	8335	163
blush	brand	693	3
blush	brand	6808	38
blush	brand	8821	3
blush	category	269	3
blush	brand	5718	3
blush	brand	7909	19
blush	brand	997	229
blush	skin_type	10782	100
blush	brand	7173	3
bobbi brown	color	10801	8
bobbi brown	category	251	87
bobbi brown	finish	10881	119
bobbi brown	category	8405	49
bobbi brown	category	8397	141
bobbi brown	color	25190	16
bobbi brown	category	2889	37
bobbi brown	preference	15812	3
bobbi brown	category	240	222
bobbi brown	category	2444	3
bobbi brown	category	241	82
bobbi brown	category	3930	3
bobbi brown	category	268	29
bobbi brown	category	233	168
bobbi brown	category	232	111
bobbi brown	finish	20429	3
bobbi brown	category	254	121
bobbi brown	finish	10883	3
bobbi brown	category	253	152
bobbi brown	preference	10847	9
bobbi brown	concern	10754	3
bobbi brown	color	16777	3
bobbi brown	category	1513	70
bobbi brown	skin_type	10782	16
bobbi brown	finish	10879	12
bobbi brown	category	3946	8
bobbi brown	star_rating	4	21
bobbi brown	coverage	10876	3
bobbi brown	color	69968	4
bobbi brown	color	25188	13
bobbi brown	category	3954	3
bobbi brown	skin_type	10780	13
bobbi brown	category	8442	12
bobbi brown	category	239	28
bobbi brown	concern	10750	4
bobbi brown	color	15515	12
bobbi brown	category	8437	37
bobbi brown	preference	10841	3
bobbi brown	category	687	108
bobbi brown	category	8383	27
bobbi brown	category	931	9
bobbi brown	concern	10752	4
bobbi brown	category	8444	14
bobbi brown	spf	10873	4
bobbi brown	category	245	58
bobbi brown	finish	10880	17
bobbi brown	color	15514	35
bobbi brown	category	267	41
bobbi brown	category	8409	50
bobbi brown	category	1388	78
bobbi brown	category	8404	79
bobbi brown	category	8398	53
bobbi brown	formulation	10804	17
bobbi brown	category	250	137
bobbi brown	spf	10870	3
bobbi brown	category	3947	4
bobbi brown	concern	10771	9
bobbi brown	preference	10863	5
bobbi brown	color	13529	4
bobbi brown	category	5079	217
bobbi brown	formulation	10827	5
bobbi brown	category	8438	22
bobbi brown	concern	10753	6
bobbi brown	category	263	368
bobbi brown	category	8449	8
bobbi brown	finish	10878	3
bobbi brown	category	8407	14
bobbi brown	finish	20426	8
bobbi brown	skin_type	10779	38
bobbi brown	preference	10855	5
bobbi brown	concern	10777	3
bobbi brown	category	8443	17
bobbi brown	category	8392	47
bobbi brown	category	8381	35
bobbi brown	formulation	10822	11
bobbi brown	category	8403	102
bobbi brown	finish	10882	11
bobbi brown	coverage	10874	23
bobbi brown	preference	10843	8
bobbi brown	category	236	122
bobbi brown	category	8396	80
bobbi brown	skin_tone	10886	19
bobbi brown	category	1995	14
bobbi brown	preference	10839	3
bobbi brown	preference	10838	11
bobbi brown	category	8380	60
bobbi brown	category	3945	14
bobbi brown	category	8451	11
bobbi brown	category	3948	5
bobbi brown	skin_type	10778	17
bobbi brown	category	8453	5
bobbi brown	color	10789	5
bobbi brown	category	8395	100
bobbi brown	category	8394	286
bobbi brown	category	231	171
bobbi brown	category	235	183
bobbi brown	color	25802	33
bobbi brown	formulation	10824	5
bobbi brown	category	249	585
bobbi brown	skin_type	10781	18
bobbi brown	finish	20425	7
bobbi brown	category	8400	86
bobbi brown	category	8445	11
bobbi brown	category	6761	42
bobbi brown	category	234	271
bobbi brown	concern	10729	7
bobbi brown	category	8448	14
bobbi brown	category	244	52
bobbi brown	category	1514	109
bobbi brown	category	228	370
bobbi brown	category	269	25
bobbi brown	preference	80225	8
bobbi brown	category	237	205
bobbi brown	skin_tone	10888	6
bobbi brown	skin_tone	10887	46
bobbi brown	concern	10737	8
bobbi brown	preference	10851	10
bobbi brown	category	8452	6
bobbi brown	category	242	264
body care	brand	4638	9
body care	brand	725	3
body care	brand	593	3
body care	brand	990	3
body care	brand	2371	9
body care	brand	2711	9
body care	preference	10869	4
body care	formulation	10809	4
body care	concern	10771	9
body care	brand	5617	3
body care	category	8427	48
body care	brand	5238	3
body care	brand	9694	3
body care	brand	612	3
body care	formulation	10822	3
body care	concern	10776	4
body care	preference	10858	4
body care	preference	10863	4
body care	formulation	10827	3
body care	brand	1561	3
body care	brand	1129	3
body care	star_rating	4	4
body care	preference	10845	5
body care	brand	621	11
body care	preference	10857	7
body care	brand	2529	5
body care	brand	2209	3
body care	brand	4922	8
body care	brand	3796	9
body care	preference	10861	5
body care	brand	614	3
body care	category	8421	25
body care	brand	1964	3
body care	category	9607	3
body care	brand	600	5
body care	skin_type	10780	11
body care	concern	10750	11
body care	brand	645	34
body care	formulation	10824	5
body care	brand	2986	3
body care	brand	2505	3
body care	formulation	10817	3
body care	brand	752	8
body care	brand	4320	4
body care	concern	10777	11
body care	brand	681	5
body care	skin_type	10782	8
body care	brand	6445	8
body care	preference	10839	6
body care	skin_type	10781	20
body care	preference	10840	3
body care	brand	680	17
body care	brand	2131	15
body care	skin_type	10778	10
body care	concern	10770	35
body care	brand	595	4
body care	brand	738	8
body care	preference	10841	3
body care	brand	610	6
body care	category	8423	11
body care	brand	670	7
body care	brand	613	11
body care	brand	656	7
body care	brand	3814	10
body care	category	8424	16
body care	brand	5549	4
body care	brand	4833	5
body care	category	8422	10
body care	concern	10729	34
body care	concern	10748	3
body care	brand	1095	12
body care	category	371	3
body care	formulation	12089	7
body care	brand	3901	11
body care	category	9608	3
body care	brand	943	120
body care	category	9609	6
body care	brand	2454	12
body care	brand	4748	5
body care	preference	64746	6
body care	brand	649	6
body care	brand	923	32
body care	brand	2682	35
body care	brand	7666	51
body care	brand	2104	6
body care	preference	10865	3
body care	preference	10844	3
body care	brand	5109	7
body care	brand	1938	10
body care	brand	604	6
body care	brand	1544	7
body care	skin_type	10779	14
body care	category	9606	8
body care	preference	10853	8
body care	concern	10753	24
body care	concern	10751	20
body care	category	8426	72
body care	brand	2709	6
body care	brand	4290	14
body care	concern	10731	10
body care	category	9611	3
body care	category	8644	26
body care	brand	2421	13
body care	category	8420	135
body care	brand	616	13
body care	concern	80231	50
body care	brand	609	15
body care	preference	10843	8
body care	preference	80225	3
body care	preference	10851	12
body care	preference	89005	3
body care	preference	12175	3
body lotions	brand	2371	21
body lotions	category	8421	10
body lotions	brand	2436	27
body lotions	brand	600	112
body lotions	brand	1835	10
body lotions	brand	2711	39
body lotions	brand	2437	8
body lotions	brand	1740	8
body lotions	brand	1190	41
body lotions	preference	10846	14
body lotions	brand	4638	10
body lotions	preference	89007	10
body lotions	brand	2734	9
body lotions	brand	990	7
body lotions	brand	824	21
body lotions	brand	1805	14
body lotions	concern	10754	4
body lotions	preference	10847	42
body lotions	brand	6740	9
body lotions	preference	10857	92
body lotions	brand	7666	153
body lotions	preference	89005	14
body lotions	brand	8356	10
body lotions	brand	706	9
body lotions	brand	1520	7
body lotions	preference	63983	9
body lotions	category	8452	4
body lotions	brand	616	1125
body lotions	brand	2682	127
body lotions	concern	10777	14
body lotions	preference	10867	24
body lotions	brand	2505	17
body lotions	brand	923	267
body lotions	brand	6520	5
body lotions	brand	1033	4
body lotions	brand	5238	5
body lotions	concern	10776	22
body lotions	category	2041	14
body lotions	brand	2104	10
body lotions	brand	6125	10
body lotions	brand	725	11
body lotions	brand	2709	16
body lotions	formulation	10817	11
body lotions	brand	204	9
body lotions	spf	10873	49
body lotions	brand	621	45
body lotions	preference	10841	31
body lotions	brand	2298	5
body lotions	brand	1783	10
body lotions	brand	3355	7
body lotions	brand	1694	5
body lotions	concern	10771	11
body lotions	category	8395	7
body lotions	preference	108	5
body lotions	brand	1634	7
body lotions	concern	10748	16
body lotions	preference	10851	539
body lotions	brand	593	5
body lotions	preference	10862	33
body lotions	concern	10729	307
body lotions	brand	9143	9
body lotions	brand	2209	16
body lotions	brand	8256	8
body lotions	category	8422	9
body lotions	preference	10849	34
body lotions	brand	9164	3
body lotions	category	8432	4
body lotions	brand	1938	18
body lotions	brand	604	67
body lotions	brand	9731	8
body lotions	concern	10753	65
body lotions	price	0-499	107
body lotions	skin_type	10780	200
body lotions	brand	3814	40
body lotions	brand	5549	13
body lotions	brand	1918	16
body lotions	category	8426	3
body lotions	brand	614	34
body lotions	preference	10861	35
body lotions	brand	897	4
body lotions	brand	595	22
body lotions	brand	6857	8
body lotions	brand	3143	8
body lotions	category	9611	8
body lotions	brand	4922	34
body lotions	preference	64746	60
body lotions	brand	4179	12
body lotions	preference	10855	29
body lotions	brand	7917	13
body lotions	brand	3901	56
body lotions	preference	12175	40
body lotions	brand	649	40
body lotions	spf	10872	8
body lotions	spf	10870	58
body lotions	preference	10854	9
body lotions	preference	80228	14
body lotions	brand	670	127
body lotions	brand	3899	9
body lotions	brand	6457	4
body lotions	preference	89009	15
body lotions	preference	10863	44
body lotions	brand	3549	4
body lotions	brand	2374	4
body lotions	brand	2986	8
body lotions	category	381	5
body lotions	skin_type	10778	95
body lotions	preference	10868	39
body lotions	category	371	98
body lotions	brand	997	8
body lotions	preference	10845	56
body lotions	category	9608	12
body lotions	concern	10731	24
body lotions	preference	10864	18
body lotions	brand	2685	3
body lotions	concern	10749	7
body lotions	preference	80227	14
body lotions	brand	1937	4
body lotions	brand	9236	4
body lotions	brand	4650	4
body lotions	brand	5109	33
body lotions	category	1302	3
body lotions	brand	6136	3
body lotions	brand	2787	7
body lotions	concern	80230	9
body lotions	brand	7398	8
body lotions	brand	609	351
body lotions	preference	15812	17
body lotions	concern	10737	8
body lotions	preference	10869	40
body lotions	brand	2623	3
body lotions	formulation	10822	25
body lotions	brand	1095	25
body lotions	skin_type	10781	1774
body lotions	brand	2454	30
body lotions	preference	10852	42
body lotions	preference	10840	17
body lotions	brand	610	51
body lotions	preference	10839	46
body lotions	brand	681	30
body lotions	brand	4833	24
body lotions	category	8394	30
body lotions	concern	10752	5
body lotions	category	8423	4
body lotions	brand	8929	4
body lotions	preference	10844	19
body lotions	preference	10838	13
body lotions	preference	10856	25
body lotions	brand	7675	5
body lotions	brand	2203	4
body lotions	formulation	12089	387
body lotions	concern	10750	64
body lotions	brand	698	72
body lotions	category	382	3
body lotions	category	1389	5
body lotions	brand	738	53
body lotions	brand	1964	20
body lotions	category	8427	6
body lotions	brand	3990	6
body lotions	brand	10035	4
body lotions	preference	10859	19
body lotions	brand	2131	51
body lotions	category	8644	3
body lotions	brand	4748	28
body lotions	preference	80225	30
body lotions	category	9568	7
body lotions	brand	642	6
body lotions	brand	6283	6
body lotions	preference	10843	75
body lotions	preference	802	5
body lotions	brand	2656	3
body lotions	brand	4359	3
body lotions	brand	6886	3
body lotions	brand	4290	55
body lotions	brand	1544	30
body lotions	star_rating	4	240
body lotions	brand	7047	6
body lotions	brand	2421	34
